DATE,CURRENCY_NAME,CURRENCY_CODE,TERMS,INTERNAL_SPOT_RATE,BUY_RATE,SELL_RATE,BOSS_RATE,CUTOFF_TIME
15-Jan-24,New Zealand dollar,GBP,D,1.1,2.32,2.16,2.57,15:00:00
16-Jan-24,Canadian dollar,EUR,D,1.3,1.3,1.54,1.41,15:00:00
17-Jan-24,Canadian dollar,CAD,D,2.6,1.56,1.44,1.23,15:00:00
18-Jan-24,Australian dollar,JPY,D,3,2.51,1.03,1.78,15:00:00
19-Jan-24,Australian dollar,CAD,D,1.8,1.6,2.44,2.52,15:00:00
20-Jan-24,Australian dollar,NZD,M,1.9,1.28,2.87,2.12,15:00:00
21-Jan-24,Euro,CAD,D,2.4,1.08,3.38,1.65,15:00:00
22-Jan-24,Emirati dirham,CAD,D,2.3,2.55,3.96,1.97,15:00:00
23-Jan-24,Canadian dollar,AED,M,1.6,1.38,2.15,3,15:00:00
24-Jan-24,Canadian dollar,AED,M,2.5,1.72,1.64,1.33,15:00:00
25-Jan-24,Emirati dirham,NZD,M,2.4,1.94,3.98,1.56,15:00:00
26-Jan-24,Emirati dirham,AED,D,1.9,1.3,3.78,2.58,15:00:00
27-Jan-24,New Zealand dollar,EUR,M,2.5,2.74,1.84,2.56,15:00:00
28-Jan-24,Euro,GBP,M,2,2.47,3.84,1.06,15:00:00
29-Jan-24,Canadian dollar,NZD,M,2.9,2.36,2.94,2.08,15:00:00
30-Jan-24,Euro,GBP,M,1.4,2.74,2.62,1.47,15:00:00
31-Jan-24,Japanese yen,NZD,M,2.6,1.27,2.77,1.75,15:00:00
01-Feb-24,Pound Sterling,GBP,M,2,1.91,2.66,1.64,15:00:00
02-Feb-24,Euro,EUR,D,1.5,1.75,1.17,1.89,15:00:00
03-Feb-24,Euro,GBP,M,1.5,2.48,2.21,2.86,15:00:00
04-Feb-24,Euro,EUR,D,2.6,1.9,2.17,1.62,15:00:00
05-Feb-24,New Zealand dollar,EUR,M,3,2.16,3.18,2.85,15:00:00
06-Feb-24,Canadian dollar,JPY,D,2.6,2.03,2.78,2.91,15:00:00
07-Feb-24,Emirati dirham,EUR,D,1.8,1.11,2.62,2.84,15:00:00
08-Feb-24,Euro,EUR,M,2.5,2.35,2.64,1.56,15:00:00
09-Feb-24,New Zealand dollar,EUR,D,2.8,1.72,2.5,2.43,15:00:00
10-Feb-24,New Zealand dollar,AED,D,2.1,1.05,2.83,2.47,15:00:00
11-Feb-24,Japanese yen,AUD,D,2.8,2.86,3.67,2.57,15:00:00
12-Feb-24,Canadian dollar,AUD,M,1.3,1.53,3.87,1.34,15:00:00
13-Feb-24,Emirati dirham,EUR,D,1,2.8,2.18,2.97,15:00:00
14-Feb-24,Canadian dollar,AUD,M,2.8,2.51,3.16,1.27,15:00:00
15-Feb-24,Pound Sterling,AUD,M,3,2.59,2.62,2.72,15:00:00
16-Feb-24,Pound Sterling,JPY,M,2.4,2.17,3.46,2,15:00:00
17-Feb-24,Japanese yen,EUR,M,2.3,2.58,3.73,1.35,15:00:00
18-Feb-24,Emirati dirham,AED,D,2.3,1.61,3.17,1.72,15:00:00
19-Feb-24,Euro,AUD,M,2.7,1.63,3.83,2.05,15:00:00
20-Feb-24,Pound Sterling,JPY,M,2.9,2.45,3.81,1.32,15:00:00
21-Feb-24,Japanese yen,EUR,D,2.2,2.62,1.71,1.22,15:00:00
22-Feb-24,Japanese yen,JPY,M,2.2,1.96,2.78,2.23,15:00:00
23-Feb-24,New Zealand dollar,AUD,M,2.7,2.41,2.19,1.58,15:00:00
24-Feb-24,Japanese yen,CAD,M,2,1.66,3.18,2.19,15:00:00
25-Feb-24,Pound Sterling,GBP,M,1.9,1.92,3.84,2.67,15:00:00
26-Feb-24,Emirati dirham,AUD,M,1.5,2.07,2.37,1.56,15:00:00
27-Feb-24,New Zealand dollar,AED,D,2.8,1.11,3.19,1.21,15:00:00
28-Feb-24,New Zealand dollar,EUR,M,1.8,1.06,3.38,2.2,15:00:00
29-Feb-24,New Zealand dollar,CAD,D,1.5,2.73,3.46,2.91,15:00:00
01-Mar-24,Australian dollar,NZD,M,2.3,1.29,1.23,1.95,15:00:00
02-Mar-24,Euro,GBP,M,1.5,2.21,2.7,2.47,15:00:00
03-Mar-24,Canadian dollar,AED,M,1.4,2.99,2.67,1.4,15:00:00
04-Mar-24,Euro,AED,D,1.9,2.66,2.32,1.59,15:00:00
05-Mar-24,Japanese yen,AUD,M,1.2,2.61,1.49,1.75,15:00:00
06-Mar-24,Japanese yen,NZD,M,1.3,1.03,1.57,1.55,15:00:00
07-Mar-24,Pound Sterling,GBP,M,1.6,2.19,3.81,1.83,15:00:00
08-Mar-24,Pound Sterling,AED,D,1,2.29,2.52,2.83,15:00:00
09-Mar-24,Australian dollar,EUR,M,2.7,2.5,1.26,1.75,15:00:00
10-Mar-24,Emirati dirham,JPY,M,2.6,1.63,3.31,1.38,15:00:00
11-Mar-24,Australian dollar,AED,M,2.1,2.25,3.13,2.47,15:00:00
12-Mar-24,Pound Sterling,CAD,M,2.8,1.75,3.1,2.82,15:00:00
13-Mar-24,New Zealand dollar,NZD,M,2.3,1.7,1.01,2.7,15:00:00
14-Mar-24,Pound Sterling,JPY,D,1.4,2.9,3.48,1.39,15:00:00
15-Mar-24,Australian dollar,NZD,D,1.1,1.83,3.43,2.16,15:00:00
16-Mar-24,Pound Sterling,JPY,D,1.9,2.95,1.63,2.92,15:00:00
17-Mar-24,Emirati dirham,GBP,D,2.3,2.32,2.99,1.95,15:00:00
18-Mar-24,Canadian dollar,AUD,M,2.1,2.44,3.33,2.82,15:00:00
19-Mar-24,Japanese yen,JPY,D,1.1,2.74,2.12,1.02,15:00:00
20-Mar-24,Euro,AED,D,1.5,1.87,1,1.46,15:00:00
21-Mar-24,Emirati dirham,AED,M,1.2,2.34,1.25,1.83,15:00:00
22-Mar-24,Emirati dirham,AUD,M,1.4,1.69,1.16,1.07,15:00:00
23-Mar-24,Japanese yen,JPY,D,1.7,1.92,1.29,1.19,15:00:00
24-Mar-24,Australian dollar,CAD,M,2.9,2.58,2.33,1.27,15:00:00
25-Mar-24,Australian dollar,CAD,D,1.5,1.81,2.19,1.17,15:00:00
26-Mar-24,Euro,AUD,M,2.4,2.39,3.4,1.19,15:00:00
27-Mar-24,Euro,AUD,D,1.4,1.68,3.83,1.2,15:00:00
28-Mar-24,Japanese yen,EUR,M,1.9,2.82,3.2,1.87,15:00:00
29-Mar-24,Euro,EUR,D,2.5,1.59,3.66,1.52,15:00:00
30-Mar-24,Pound Sterling,NZD,M,2.4,1.42,2.08,2.71,15:00:00
31-Mar-24,Canadian dollar,JPY,D,2,2.15,1.24,2.65,15:00:00
01-Apr-24,Australian dollar,CAD,D,2.1,1.81,3.16,2.79,15:00:00
02-Apr-24,New Zealand dollar,EUR,D,2.7,2.72,1.98,2.95,15:00:00
03-Apr-24,Canadian dollar,AED,M,2.6,2.83,3.05,1.59,15:00:00
04-Apr-24,Japanese yen,CAD,D,2.1,1.24,2.76,2.68,15:00:00
05-Apr-24,New Zealand dollar,NZD,M,2.3,1.21,1.56,2.76,15:00:00
06-Apr-24,Pound Sterling,AED,D,2.2,2.5,3.49,2.23,15:00:00
07-Apr-24,Pound Sterling,NZD,D,1.1,1.89,3.79,1.73,15:00:00
08-Apr-24,Pound Sterling,NZD,D,2.3,2.71,1.4,1.72,15:00:00
09-Apr-24,Emirati dirham,AUD,M,2.8,2.16,1.29,2.39,15:00:00
10-Apr-24,Emirati dirham,EUR,D,2.9,1.91,1.16,1.27,15:00:00
11-Apr-24,Euro,EUR,D,2.3,2.49,3.05,2.61,15:00:00
12-Apr-24,Australian dollar,EUR,D,2.1,2.6,1.44,2.36,15:00:00
13-Apr-24,Euro,AUD,D,2.3,2.19,3.05,2.45,15:00:00
14-Apr-24,Canadian dollar,NZD,M,2.2,2.19,1.71,2.68,15:00:00
15-Apr-24,Canadian dollar,AED,D,1,2,3.39,2.92,15:00:00
16-Apr-24,Euro,JPY,M,1.7,2.43,1.37,2.9,15:00:00
17-Apr-24,Canadian dollar,AUD,M,2,1.96,3.72,1.63,15:00:00
18-Apr-24,Euro,EUR,M,1.1,1.29,3.58,2.87,15:00:00
19-Apr-24,New Zealand dollar,AUD,M,2.1,2.68,2.82,1.38,15:00:00
20-Apr-24,Australian dollar,GBP,D,1.4,2.44,3.56,1.44,15:00:00
21-Apr-24,Euro,NZD,D,1.2,1.31,2.79,2,15:00:00
22-Apr-24,New Zealand dollar,GBP,D,2.5,1.73,3.57,2.22,15:00:00
23-Apr-24,Australian dollar,GBP,D,2,1.84,1.98,1.79,15:00:00
24-Apr-24,Australian dollar,AED,M,1.7,1.14,2.42,1.24,15:00:00
25-Apr-24,Emirati dirham,GBP,M,1.3,1.45,3.04,1.65,15:00:00
26-Apr-24,Emirati dirham,EUR,M,1.5,2.45,1.31,1.5,15:00:00
27-Apr-24,Japanese yen,GBP,M,1.8,1.58,1.29,1.84,15:00:00
28-Apr-24,New Zealand dollar,JPY,M,2.8,1.97,3.83,2.72,15:00:00
29-Apr-24,Japanese yen,AED,M,1.5,2.1,3.17,1.35,15:00:00
30-Apr-24,Euro,EUR,D,1.8,2.01,3.38,2.07,15:00:00
01-May-24,Japanese yen,EUR,D,2.2,1.61,3.5,1.77,15:00:00
02-May-24,New Zealand dollar,JPY,M,1.2,1.72,1.36,1.61,15:00:00
03-May-24,Japanese yen,JPY,M,2.2,2.89,1.18,2.7,15:00:00
04-May-24,Japanese yen,JPY,M,2,1.35,3.25,1.47,15:00:00
05-May-24,Canadian dollar,CAD,D,1.1,2.3,3.99,1.04,15:00:00
06-May-24,Japanese yen,AED,M,2.6,2.25,3.55,1.75,15:00:00
07-May-24,Pound Sterling,AED,D,3,2.87,1.24,2.87,15:00:00
08-May-24,Pound Sterling,CAD,M,1.7,1.74,1.9,2.27,15:00:00
09-May-24,Euro,CAD,M,1,2.21,2.21,1.48,15:00:00
10-May-24,New Zealand dollar,EUR,D,2.6,2.04,1.18,2.05,15:00:00
11-May-24,Canadian dollar,AED,M,1.5,1.18,2.57,2.72,15:00:00
12-May-24,Euro,AED,M,2.2,1.93,1,1.13,15:00:00
13-May-24,Emirati dirham,JPY,D,2.2,2,3.09,1.95,15:00:00
14-May-24,Emirati dirham,JPY,D,1.5,2.92,1.54,2,15:00:00
15-May-24,Euro,EUR,D,2.2,1.45,2.51,1.21,15:00:00
16-May-24,Japanese yen,AUD,M,3,2.12,2.51,2.02,15:00:00
17-May-24,Australian dollar,JPY,D,2.8,2.68,3.11,2.24,15:00:00
18-May-24,Euro,GBP,M,1.2,1.11,2.01,1.75,15:00:00
19-May-24,New Zealand dollar,AED,D,2.6,1.63,1.48,2.14,15:00:00
20-May-24,Japanese yen,NZD,D,1.4,2.59,3.24,2.71,15:00:00
21-May-24,Euro,AUD,D,1.1,2.6,2.55,1.49,15:00:00
22-May-24,Emirati dirham,GBP,M,2.6,2.79,3.3,2.44,15:00:00
23-May-24,New Zealand dollar,NZD,M,2.3,2.09,3.57,2.97,15:00:00
24-May-24,Euro,EUR,M,2.5,1.49,1.67,1.25,15:00:00
25-May-24,Pound Sterling,AUD,D,1.2,2.21,3.2,2.85,15:00:00
26-May-24,New Zealand dollar,NZD,D,2.2,1.28,3.65,2.02,15:00:00
27-May-24,New Zealand dollar,CAD,D,1,2.08,2.49,1.54,15:00:00
28-May-24,Australian dollar,NZD,D,3,2.72,2.49,2.03,15:00:00
29-May-24,Pound Sterling,AUD,D,2.2,2.04,1.84,2.04,15:00:00
30-May-24,New Zealand dollar,AED,D,2.1,2.94,3.97,1.58,15:00:00
31-May-24,Australian dollar,GBP,D,2.2,1.02,1.91,2.64,15:00:00
01-Jun-24,New Zealand dollar,CAD,M,2.2,2.21,3.35,1.97,15:00:00
02-Jun-24,Pound Sterling,JPY,D,2.3,2.67,2.53,2.2,15:00:00
03-Jun-24,Pound Sterling,JPY,M,2.8,2.08,3.99,2.58,15:00:00
04-Jun-24,Canadian dollar,AED,D,2.4,1.58,2.31,1.34,15:00:00
05-Jun-24,Canadian dollar,AUD,D,2.8,2.58,2.02,1.69,15:00:00
06-Jun-24,Australian dollar,CAD,M,1.1,1.1,2.73,2.55,15:00:00
07-Jun-24,Emirati dirham,JPY,M,1.7,2.4,2.79,2.66,15:00:00
08-Jun-24,Pound Sterling,CAD,D,2.8,1.32,1.43,2.95,15:00:00
09-Jun-24,Emirati dirham,AUD,M,1.8,1.68,2.67,1.47,15:00:00
10-Jun-24,Euro,EUR,M,1.3,2.61,2.46,1.44,15:00:00
11-Jun-24,Australian dollar,JPY,D,2,1.81,3.74,2.41,15:00:00
12-Jun-24,Australian dollar,GBP,D,2.1,2.27,2.45,2.62,15:00:00
13-Jun-24,Australian dollar,AED,M,1.6,1.06,1.13,1.09,15:00:00
14-Jun-24,Canadian dollar,GBP,D,2.2,1.22,1.82,2.11,15:00:00
15-Jun-24,Japanese yen,AUD,M,1.9,1.83,1.05,2.01,15:00:00
16-Jun-24,Australian dollar,AED,D,1.2,1.05,2.73,1.92,15:00:00
17-Jun-24,Australian dollar,CAD,D,2.7,1.16,2.43,1.74,15:00:00
18-Jun-24,Emirati dirham,NZD,M,1.9,1.2,2.63,1.09,15:00:00
19-Jun-24,Japanese yen,EUR,M,1.8,2.99,3.03,1.3,15:00:00
20-Jun-24,Euro,NZD,D,2.3,1.25,3.57,2.26,15:00:00
21-Jun-24,Pound Sterling,AUD,D,2.3,1.44,2.37,1.43,15:00:00
22-Jun-24,Emirati dirham,JPY,M,1.4,2.47,2.09,2.76,15:00:00
23-Jun-24,Japanese yen,EUR,M,1.2,2.63,2.57,1.51,15:00:00
24-Jun-24,Canadian dollar,JPY,M,1.7,2.54,1.54,1.36,15:00:00
25-Jun-24,Canadian dollar,CAD,M,1.5,2.55,2.34,2.39,15:00:00
26-Jun-24,Canadian dollar,EUR,M,1.9,1.51,3.99,1.97,15:00:00
27-Jun-24,Canadian dollar,CAD,M,2.3,1.33,1.58,2.54,15:00:00
28-Jun-24,Australian dollar,NZD,M,2.4,1.85,1.97,1.64,15:00:00
29-Jun-24,Pound Sterling,EUR,D,2.7,2.18,1.44,1.59,15:00:00
30-Jun-24,Euro,GBP,M,1.3,1.08,3.2,2.53,15:00:00
01-Jul-24,Pound Sterling,GBP,D,1.7,2.04,3.77,1.16,15:00:00
02-Jul-24,Pound Sterling,NZD,M,2,2.98,2.98,2.31,15:00:00
03-Jul-24,Emirati dirham,AUD,M,1.4,2.16,1.03,2.29,15:00:00
04-Jul-24,Japanese yen,CAD,D,2.6,1.54,3.62,1.28,15:00:00
05-Jul-24,Pound Sterling,CAD,M,2.8,2.98,3.18,2.39,15:00:00
06-Jul-24,New Zealand dollar,JPY,M,2.3,1.25,3.31,2.84,15:00:00
07-Jul-24,Emirati dirham,GBP,D,1.2,1.58,2.86,2.37,15:00:00
08-Jul-24,Euro,JPY,D,2,2.95,1.23,1.45,15:00:00
09-Jul-24,New Zealand dollar,JPY,M,2.6,2.53,3.08,2.54,15:00:00
10-Jul-24,Canadian dollar,JPY,M,1.8,1.2,3.34,1.47,15:00:00
11-Jul-24,Canadian dollar,NZD,D,2.5,1.28,2.63,1.04,15:00:00
12-Jul-24,Euro,GBP,D,3,2.58,2.03,2.06,15:00:00
13-Jul-24,New Zealand dollar,AED,M,1.4,2.3,1.63,1.77,15:00:00
14-Jul-24,Australian dollar,CAD,D,1.6,1.72,2.8,2.86,15:00:00
15-Jul-24,Pound Sterling,JPY,M,1.7,1.84,2.65,2.72,15:00:00
16-Jul-24,New Zealand dollar,AUD,M,1.6,2.76,1.94,1.21,15:00:00
17-Jul-24,Australian dollar,AED,D,2.4,2.03,2.56,1.05,15:00:00
18-Jul-24,Emirati dirham,JPY,M,1.3,3,1.13,1.78,15:00:00
19-Jul-24,Australian dollar,NZD,D,2.2,2.96,1.41,2.84,15:00:00
20-Jul-24,Canadian dollar,AUD,M,2.9,2.57,2.68,1.64,15:00:00
21-Jul-24,Euro,JPY,M,2.9,2.81,1.12,3,15:00:00
22-Jul-24,Emirati dirham,JPY,D,2.4,2.85,3.46,1.31,15:00:00
23-Jul-24,Canadian dollar,GBP,D,1.5,1.25,1.31,2.89,15:00:00
24-Jul-24,Pound Sterling,CAD,D,2.4,1.79,3.62,2.71,15:00:00
25-Jul-24,Japanese yen,JPY,D,1.8,2.56,2.89,1.08,15:00:00
26-Jul-24,Pound Sterling,AED,M,2.3,2.38,3.11,1.76,15:00:00
27-Jul-24,Pound Sterling,CAD,M,1,1.26,3.58,1.75,15:00:00
28-Jul-24,Australian dollar,CAD,D,1.7,2.85,2.69,1.15,15:00:00
29-Jul-24,Euro,AED,M,1.4,2.24,2.58,2.17,15:00:00
30-Jul-24,Emirati dirham,NZD,D,2.4,2.62,3.43,2.03,15:00:00
31-Jul-24,Australian dollar,NZD,D,1.2,1.35,3.31,1.79,15:00:00
01-Aug-24,Japanese yen,NZD,M,2.2,2.97,2.07,1.74,15:00:00
02-Aug-24,Canadian dollar,GBP,M,1.2,2.98,2.37,1.13,15:00:00
03-Aug-24,Emirati dirham,AED,D,2.8,2.84,3.3,2.5,15:00:00
04-Aug-24,Emirati dirham,NZD,D,1.6,1.36,1.71,2.39,15:00:00
05-Aug-24,Australian dollar,AED,D,2.4,2.71,1.1,2.45,15:00:00
06-Aug-24,Euro,NZD,D,1.7,2.53,2.04,2.58,15:00:00
07-Aug-24,Japanese yen,NZD,D,3,2.6,2.77,1.23,15:00:00
08-Aug-24,Australian dollar,EUR,D,1.9,2.53,3.14,2.41,15:00:00
09-Aug-24,Emirati dirham,CAD,D,1.1,2.41,1.19,1.16,15:00:00
10-Aug-24,Canadian dollar,AUD,D,1.5,1.64,2.85,2.36,15:00:00
11-Aug-24,Japanese yen,CAD,D,1.8,2.2,1.72,2,15:00:00
12-Aug-24,Emirati dirham,NZD,D,1.2,1.61,3.16,2.11,15:00:00
13-Aug-24,Canadian dollar,AUD,M,1.6,1.48,2.99,2.74,15:00:00
14-Aug-24,Australian dollar,JPY,M,2.8,1.87,2.51,1.38,15:00:00
15-Aug-24,Japanese yen,GBP,M,1.9,2.9,3.07,1.07,15:00:00
16-Aug-24,Pound Sterling,JPY,M,2.3,2.94,2.02,2.69,15:00:00
17-Aug-24,Euro,JPY,D,2.8,2.63,2.09,2.6,15:00:00
18-Aug-24,Emirati dirham,JPY,M,1.7,1.09,1.68,2.38,15:00:00
19-Aug-24,Japanese yen,JPY,M,2.9,1.68,3.29,1.01,15:00:00
20-Aug-24,Australian dollar,AUD,D,2.8,1.61,1.59,1.96,15:00:00
21-Aug-24,Emirati dirham,GBP,D,2.2,1.88,2.85,1.12,15:00:00
22-Aug-24,Japanese yen,CAD,D,2.9,2.05,2.69,1.38,15:00:00
23-Aug-24,Pound Sterling,NZD,M,2.6,1.65,1.46,2.15,15:00:00
24-Aug-24,Canadian dollar,GBP,M,1.3,2.43,1.6,1.44,15:00:00
25-Aug-24,Japanese yen,NZD,M,1,2.05,3.76,1.57,15:00:00
26-Aug-24,Pound Sterling,EUR,D,2.2,2.98,2.54,1.86,15:00:00
27-Aug-24,Pound Sterling,NZD,D,3,1.4,1.94,2.61,15:00:00
28-Aug-24,Australian dollar,JPY,D,2.7,1.03,2.09,2.33,15:00:00
29-Aug-24,Australian dollar,EUR,M,2.5,1.74,2.58,2.32,15:00:00
30-Aug-24,New Zealand dollar,GBP,M,1.1,2.31,3.25,1.39,15:00:00
31-Aug-24,Japanese yen,EUR,D,2.7,2.58,2.63,2.44,15:00:00
01-Sep-24,Japanese yen,EUR,M,1.1,2.87,1.88,2.67,15:00:00
02-Sep-24,Pound Sterling,AED,D,2.6,1.39,2.86,1.05,15:00:00
03-Sep-24,Euro,CAD,M,3,1.7,2.39,2.75,15:00:00
04-Sep-24,Japanese yen,CAD,D,1.9,2.15,2.25,1.5,15:00:00
05-Sep-24,New Zealand dollar,GBP,M,1.1,2.33,2.53,1.79,15:00:00
06-Sep-24,Pound Sterling,CAD,D,2.2,1.98,2,1.22,15:00:00
07-Sep-24,Pound Sterling,AUD,M,1.6,1.86,1.48,1.19,15:00:00
08-Sep-24,Euro,CAD,D,1.3,2.24,2.36,1.46,15:00:00
09-Sep-24,Japanese yen,EUR,M,2.1,2.66,1.48,1.84,15:00:00
10-Sep-24,Euro,JPY,M,1.1,2.58,2.79,1.7,15:00:00
11-Sep-24,Canadian dollar,AED,D,1.6,2.46,3.33,2.48,15:00:00
12-Sep-24,Euro,AUD,M,2.4,1.31,3.2,1.65,15:00:00
13-Sep-24,Emirati dirham,GBP,D,1,1.65,3.77,2.03,15:00:00
14-Sep-24,Emirati dirham,AED,M,2.3,1.82,1.39,1.18,15:00:00
15-Sep-24,Emirati dirham,AUD,D,2.9,2.27,1.76,1.57,15:00:00
16-Sep-24,New Zealand dollar,AED,D,2.3,2.58,1.07,2.39,15:00:00
17-Sep-24,Pound Sterling,CAD,D,2.6,2.88,3.65,2.39,15:00:00
18-Sep-24,Pound Sterling,JPY,M,1.9,2.83,2.98,1.05,15:00:00
19-Sep-24,Emirati dirham,CAD,M,1.7,2.93,2.97,1.29,15:00:00
20-Sep-24,New Zealand dollar,AUD,M,2.2,2.91,3.13,1.5,15:00:00
21-Sep-24,Japanese yen,AUD,D,1.4,2.84,3.78,1.08,15:00:00
22-Sep-24,Australian dollar,GBP,M,2.4,1.68,1.79,2.03,15:00:00
23-Sep-24,Pound Sterling,NZD,D,1.6,1.85,1.38,1.95,15:00:00
24-Sep-24,Australian dollar,CAD,D,2.9,2.39,2.93,1.03,15:00:00
25-Sep-24,Pound Sterling,AUD,M,1.5,2.8,2.23,2.79,15:00:00
26-Sep-24,Japanese yen,AED,M,2.3,1.42,3,1.6,15:00:00
27-Sep-24,Japanese yen,EUR,D,2.2,2.47,2.36,1.58,15:00:00
28-Sep-24,Pound Sterling,EUR,D,2.6,1.02,1.06,2.63,15:00:00
29-Sep-24,New Zealand dollar,AED,D,2.8,2.47,2.89,1.91,15:00:00
30-Sep-24,Pound Sterling,JPY,D,2.2,1.59,1.36,1.33,15:00:00
01-Oct-24,Australian dollar,AUD,D,2,2.12,2.5,2.46,15:00:00
02-Oct-24,Euro,JPY,M,2.9,2.93,3.61,1.96,15:00:00
03-Oct-24,Pound Sterling,AED,M,1.3,2.29,1.87,1.23,15:00:00
04-Oct-24,Pound Sterling,AUD,D,2,1.01,2.44,2.09,15:00:00
05-Oct-24,Australian dollar,AUD,D,1.7,2.35,1.76,1.5,15:00:00
06-Oct-24,Pound Sterling,CAD,D,2.5,1.64,1.23,2.63,15:00:00
07-Oct-24,Emirati dirham,GBP,D,2.6,1.25,3.21,1.9,15:00:00
08-Oct-24,Euro,AUD,M,2.1,1.25,1.36,1.55,15:00:00
09-Oct-24,Canadian dollar,NZD,M,1.7,2.13,3.42,1.33,15:00:00
10-Oct-24,Japanese yen,NZD,M,1.7,1.1,1.93,2.57,15:00:00
11-Oct-24,Canadian dollar,AUD,D,2.1,1.42,2.27,1.62,15:00:00
12-Oct-24,New Zealand dollar,JPY,D,2.6,2.65,2.73,1.32,15:00:00
13-Oct-24,Euro,NZD,M,1,2.87,1.14,1.13,15:00:00
14-Oct-24,Australian dollar,AUD,D,2.5,1.5,1.71,2.31,15:00:00
15-Oct-24,Japanese yen,AUD,M,2.7,1.47,1.47,2.37,15:00:00
16-Oct-24,Australian dollar,NZD,D,1.9,1.07,2.44,1.54,15:00:00
17-Oct-24,Canadian dollar,JPY,D,1.5,2.35,1.49,2.44,15:00:00
18-Oct-24,New Zealand dollar,CAD,M,1.9,1.71,2.37,2.86,15:00:00
19-Oct-24,Pound Sterling,NZD,M,2.1,2.41,1.89,1.05,15:00:00
20-Oct-24,Pound Sterling,CAD,M,1,2.16,1.58,2.81,15:00:00
21-Oct-24,Euro,EUR,D,1.9,2.63,3.61,2.62,15:00:00
22-Oct-24,Emirati dirham,NZD,M,1.6,2.51,1.69,2.17,15:00:00
23-Oct-24,Canadian dollar,EUR,M,1.1,2.34,1.32,2.59,15:00:00
24-Oct-24,Japanese yen,AUD,D,1.2,1.76,1.83,2.46,15:00:00
25-Oct-24,Japanese yen,AUD,M,2.9,2.85,3.61,2.43,15:00:00
26-Oct-24,New Zealand dollar,NZD,M,2.2,2.96,2.22,1.98,15:00:00
27-Oct-24,Emirati dirham,EUR,M,2.3,1.16,2.39,1.49,15:00:00
28-Oct-24,Euro,AUD,M,1.9,1.48,3.85,2.79,15:00:00
29-Oct-24,New Zealand dollar,NZD,D,2.2,1.53,1.17,1.04,15:00:00
30-Oct-24,Pound Sterling,AUD,D,2.7,1.51,3.84,1.69,15:00:00
31-Oct-24,Pound Sterling,EUR,D,1.7,1.99,1.35,1.2,15:00:00
01-Nov-24,Canadian dollar,CAD,M,2.4,2.69,2.21,2.64,15:00:00
02-Nov-24,New Zealand dollar,JPY,D,1,2.48,1.59,1.48,15:00:00
03-Nov-24,Canadian dollar,AED,M,2.5,1.42,2.04,1.27,15:00:00
04-Nov-24,Australian dollar,EUR,D,1,1.32,2.38,1.85,15:00:00
05-Nov-24,Pound Sterling,AED,M,2.9,2.83,3.64,2.78,15:00:00
06-Nov-24,Emirati dirham,CAD,M,2.2,1.68,2.77,2.47,15:00:00
07-Nov-24,Canadian dollar,NZD,M,1.1,1.69,3.53,2.18,15:00:00
08-Nov-24,Euro,JPY,M,2.3,1.89,1.02,2.5,15:00:00
09-Nov-24,Euro,JPY,M,1.2,1.3,3.19,2.64,15:00:00
10-Nov-24,Japanese yen,AED,M,2.1,2.84,2.42,2.13,15:00:00
11-Nov-24,Australian dollar,AUD,D,2.6,1.4,2.83,1.41,15:00:00
12-Nov-24,Canadian dollar,NZD,D,1.7,2.43,2.33,2.5,15:00:00
13-Nov-24,Australian dollar,AED,D,2.2,2.74,1.41,1.26,15:00:00
14-Nov-24,Emirati dirham,EUR,D,1.2,1.48,2.46,2.82,15:00:00
15-Nov-24,New Zealand dollar,AUD,M,2,1.83,2.18,1.05,15:00:00
16-Nov-24,Euro,NZD,M,1.5,2.03,2.96,2.73,15:00:00
17-Nov-24,Euro,JPY,M,2.3,1.77,2.81,1.7,15:00:00
18-Nov-24,Euro,CAD,D,1.9,1.41,2.46,1.7,15:00:00
19-Nov-24,Euro,JPY,M,2.6,1.6,2.78,1.82,15:00:00
20-Nov-24,Canadian dollar,JPY,M,1.6,1.17,2.9,1.72,15:00:00
21-Nov-24,Euro,AUD,M,2.7,2.96,2.4,1.62,15:00:00
22-Nov-24,Euro,NZD,M,1.2,1.74,3.61,2.02,15:00:00
23-Nov-24,Pound Sterling,JPY,D,1.7,2.37,3.36,2.79,15:00:00
24-Nov-24,Japanese yen,NZD,M,2.5,2.46,3.77,1.6,15:00:00
25-Nov-24,New Zealand dollar,GBP,D,2.7,2.13,3.87,1.35,15:00:00
26-Nov-24,Pound Sterling,EUR,D,1.8,1.41,3.94,2.52,15:00:00
27-Nov-24,Australian dollar,AED,D,1.9,2.83,1.75,2.06,15:00:00
28-Nov-24,Australian dollar,AUD,D,2.6,2.11,2.56,2.23,15:00:00
29-Nov-24,Japanese yen,JPY,D,1.9,2.69,2.04,1.67,15:00:00
30-Nov-24,Japanese yen,JPY,M,1.5,1.31,3.62,2.52,15:00:00
01-Dec-24,Japanese yen,AED,D,1.5,1.09,1.3,2.58,15:00:00
02-Dec-24,Japanese yen,JPY,M,1.3,1.3,1.88,1.13,15:00:00
03-Dec-24,Emirati dirham,NZD,M,2.1,1.88,2.73,2.97,15:00:00
04-Dec-24,Emirati dirham,GBP,D,1.6,1.52,3.98,1.78,15:00:00
05-Dec-24,Canadian dollar,CAD,D,2.6,1.11,2.3,1.03,15:00:00
